captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band,days_observed,eligible_for_funnel,AADHAAR_cleared,DL_cleared,FITNESS_cleared,INSURANCE_cleared,PERMIT_cleared,RC_cleared,decision_ts,final_status,last_stage_reached,docs_cleared,first_order_ts,orders_d7,orders_d30,online_hours_d30,signup_to_approval_days,approval_to_first_order_days
CPT121120,2026-01-02 09:27:00,Bangalore,Cab,paid_digital,BAN-Z20,mid,te,45+,179.60623842592594,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT123965,2026-01-02 09:28:00,Bangalore,ERickshaw,organic_app,BAN-Z14,low,te,25-34,179.60554398148147,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT115644,2026-01-02 09:35:00,Bangalore,Auto,organic_app,BAN-Z13,low,te,25-34,179.60068287037038,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT111476,2026-01-02 09:40:00,Delhi,ERickshaw,organic_app,DEL-Z11,high,kn,45+,179.59721064814815,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT121838,2026-01-02 10:00:00,Hyderabad,Auto,gc_telecalling,HYD-Z11,low,kn,18-24,179.58332175925926,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT103916,2026-01-02 10:02:00,Delhi,ERickshaw,organic_app,DEL-Z16,low,kn,35-44,179.58193287037037,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT108072,2026-01-02 10:12:00,Hyderabad,Auto,gc_telecalling,HYD-Z18,mid,hi,45+,179.57498842592594,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT123810,2026-01-02 10:23:00,Hyderabad,Auto,gc_telecalling,HYD-Z14,mid,kn,25-34,179.56734953703705,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT122115,2026-01-02 10:26:00,Bangalore,Cab,organic_app,BAN-Z17,mid,mr,18-24,179.56526620370371,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT115637,2026-01-02 10:36:00,Bangalore,Cab,fos_field,BAN-Z18,high,te,35-44,179.55832175925926,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT121573,2026-01-02 10:38:00,Pune,Auto,organic_app,PUN-Z20,mid,kn,25-34,179.55693287037036,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT118733,2026-01-02 10:42:00,Delhi,ERickshaw,fos_field,DEL-Z19,mid,en,35-44,179.5541550925926,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT124471,2026-01-02 10:47:00,Delhi,Cab,fos_field,DEL-Z09,low,mr,35-44,179.55068287037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT105584,2026-01-02 11:01:00,Bangalore,Auto,organic_app,BAN-Z13,mid,en,45+,179.54096064814814,True,True,True,True,True,True,True,2026-01-09 06:52:15.998839528,approved,,6,2026-01-11 08:22:03.633039648,11.0,19.0,14.7,6.827268505087129,2.0623568773162035
CPT111257,2026-01-02 11:03:00,Delhi,Auto,organic_app,DEL-Z14,low,mr,25-34,179.53957175925925,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT106570,2026-01-02 11:11:00,Pune,Cab,gc_telecalling,PUN-Z05,low,kn,25-34,179.53401620370371,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT122016,2026-01-02 11:18:00,Bangalore,Cab,gc_telecalling,BAN-Z22,mid,hi,35-44,179.5291550925926,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT116477,2026-01-02 11:29:00,Hyderabad,Cab,paid_digital,HYD-Z05,mid,mr,18-24,179.5215162037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT115347,2026-01-02 11:33:00,Hyderabad,ERickshaw,paid_digital,HYD-Z20,low,mr,35-44,179.51873842592593,True,True,True,True,True,False,True,2026-01-10 02:11:24.337482417,approved,,5,2026-01-12 16:27:41.717643429,14.0,39.0,26.7,7.610003906046493,2.5946456037154166
CPT106655,2026-01-02 11:37:00,Delhi,Auto,referral,DEL-Z08,high,hi,18-24,179.51596064814814,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT106216,2026-01-02 11:41:00,Pune,Auto,referral,PUN-Z06,low,mr,35-44,179.51318287037037,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT102236,2026-01-02 11:47:00,Bangalore,Cab,paid_digital,BAN-Z18,low,kn,25-34,179.5090162037037,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT107562,2026-01-02 11:58:00,Delhi,ERickshaw,paid_digital,DEL-Z23,low,kn,35-44,179.50137731481482,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT108557,2026-01-02 11:58:00,Pune,ERickshaw,fos_field,PUN-Z21,mid,kn,25-34,179.50137731481482,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT101879,2026-01-02 12:03:00,Pune,Auto,referral,PUN-Z08,mid,mr,25-34,179.4979050925926,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT110494,2026-01-02 12:09:00,Pune,ERickshaw,referral,PUN-Z15,low,en,18-24,179.49373842592593,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT122322,2026-01-02 12:32:00,Delhi,ERickshaw,fos_field,DEL-Z11,low,te,25-34,179.4777662037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT115213,2026-01-02 12:41:00,Delhi,ERickshaw,fos_field,DEL-Z04,low,en,35-44,179.47151620370371,True,True,True,True,True,False,True,2026-01-06 19:14:57.648967333,approved,,5,2026-01-06 23:51:50.531369915,11.0,38.0,31.8,4.273583900084873,0.19227873151136574
CPT109023,2026-01-02 12:50:00,Pune,Auto,referral,PUN-Z12,low,en,18-24,179.4652662037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT113985,2026-01-02 13:05:00,Hyderabad,Cab,referral,HYD-Z21,mid,hi,35-44,179.45484953703703,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT118467,2026-01-02 13:10:00,Bangalore,Auto,gc_telecalling,BAN-Z24,mid,kn,25-34,179.4513773148148,True,True,True,True,True,True,True,2026-01-07 18:52:04.324941162,approved,,6,2026-01-10 01:05:45.931621274,5.0,23.0,18.9,5.237550057189376,2.2595093365753702
CPT120645,2026-01-02 13:41:00,Delhi,Auto,paid_digital,DEL-Z20,low,te,18-24,179.42984953703703,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT111221,2026-01-02 13:50:00,Pune,Auto,referral,PUN-Z05,high,kn,25-34,179.42359953703703,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT113637,2026-01-02 13:56:00,Pune,Auto,organic_app,PUN-Z09,mid,mr,25-34,179.41943287037037,True,True,True,True,True,True,True,2026-01-08 08:22:32.974270892,approved,,6,2026-01-09 17:05:06.309051363,8.0,22.0,14.4,5.768437202209398,1.3628858192184143
CPT116142,2026-01-02 13:59:00,Hyderabad,Auto,referral,HYD-Z06,low,en,25-34,179.41734953703704,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT107742,2026-01-02 14:05:00,Pune,ERickshaw,fos_field,PUN-Z11,low,te,25-34,179.41318287037038,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT107899,2026-01-02 14:09:00,Hyderabad,Auto,fos_field,HYD-Z15,high,hi,25-34,179.41040509259258,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT103100,2026-01-02 14:10:00,Bangalore,Cab,fos_field,BAN-Z09,low,mr,18-24,179.40971064814815,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT100680,2026-01-02 14:32:00,Hyderabad,Auto,organic_app,HYD-Z11,mid,mr,25-34,179.39443287037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT106121,2026-01-02 14:40:00,Bangalore,Cab,referral,BAN-Z11,high,hi,25-34,179.3888773148148,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT115180,2026-01-02 14:58:00,Hyderabad,ERickshaw,fos_field,HYD-Z06,mid,en,25-34,179.37637731481482,True,True,True,True,True,False,True,2026-01-07 17:49:14.390041133,approved,,5,2026-01-08 14:36:44.101226263,1.0,21.0,18.0,5.118916551402002,0.8663161016797454
CPT103276,2026-01-02 15:12:00,Bangalore,Auto,organic_app,BAN-Z24,low,mr,18-24,179.3666550925926,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT115743,2026-01-02 15:14:00,Delhi,Cab,fos_field,DEL-Z13,mid,en,35-44,179.3652662037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT108209,2026-01-02 15:27:00,Delhi,ERickshaw,organic_app,DEL-Z11,mid,kn,25-34,179.35623842592594,True,True,True,True,True,False,True,2026-01-08 17:53:35.507831258,approved,,5,2026-01-13 22:59:18.786526745,14.0,27.0,18.3,6.101799859158079,5.212306466382952
CPT105674,2026-01-02 15:31:00,Hyderabad,Auto,fos_field,HYD-Z20,high,mr,45+,179.35346064814814,True,True,True,True,True,True,True,2026-01-08 07:51:20.711549150,approved,,6,2026-01-10 21:07:32.363082405,11.0,36.0,20.6,5.680795272559607,2.5529126334867476
CPT101759,2026-01-02 15:45:00,Pune,Auto,fos_field,PUN-Z19,low,en,25-34,179.34373842592592,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT117697,2026-01-02 15:45:00,Bangalore,Auto,paid_digital,BAN-Z20,low,te,35-44,179.34373842592592,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT101235,2026-01-02 15:48:00,Hyderabad,Auto,referral,HYD-Z16,low,kn,25-34,179.3416550925926,True,True,True,True,True,True,True,2026-01-08 18:44:32.659663529,approved,,6,2026-01-13 06:26:07.153132442,2.0,6.0,5.4,6.122600227587141,4.487204785519826
CPT119887,2026-01-02 16:09:00,Pune,Auto,organic_app,PUN-Z18,low,mr,25-34,179.32707175925927,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT105230,2026-01-02 16:11:00,Hyderabad,ERickshaw,referral,HYD-Z04,low,te,18-24,179.32568287037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT102972,2026-01-02 17:17:00,Bangalore,Auto,paid_digital,BAN-Z11,mid,hi,45+,179.27984953703702,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT119337,2026-01-02 17:20:00,Delhi,ERickshaw,organic_app,DEL-Z12,low,te,25-34,179.2777662037037,True,True,True,True,True,False,True,2026-01-10 01:35:33.473059263,approved,,5,2026-01-11 21:59:10.401081636,16.0,48.0,35.9,7.344137419667395,1.8497329632219097
CPT124576,2026-01-02 17:31:00,Hyderabad,Cab,fos_field,HYD-Z03,mid,te,35-44,179.27012731481483,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT122111,2026-01-02 17:47:00,Pune,Auto,gc_telecalling,PUN-Z13,low,en,25-34,179.2590162037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT100877,2026-01-02 17:48:00,Hyderabad,Auto,fos_field,HYD-Z18,mid,kn,25-34,179.25832175925925,True,True,True,True,True,True,True,2026-01-08 12:11:20.168869415,approved,,6,2026-01-11 15:26:07.190137761,11.0,23.0,13.1,5.766205658210822,3.135266449865116
CPT103290,2026-01-02 17:50:00,Delhi,ERickshaw,organic_app,DEL-Z20,low,kn,35-44,179.25693287037038,True,True,True,True,True,False,True,2026-01-10 20:42:10.234261842,approved,,5,2026-01-11 12:29:07.031468287,6.0,19.0,17.4,8.119562896549096,0.6576018195190394
CPT123113,2026-01-02 18:07:00,Delhi,ERickshaw,gc_telecalling,DEL-Z09,mid,en,18-24,179.24512731481482,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT111878,2026-01-02 18:08:00,Delhi,ERickshaw,organic_app,DEL-Z05,mid,te,18-24,179.24443287037036,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT100114,2026-01-02 18:19:00,Delhi,Cab,paid_digital,DEL-Z05,mid,kn,25-34,179.23679398148147,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT114082,2026-01-02 18:24:00,Pune,ERickshaw,paid_digital,PUN-Z17,mid,mr,18-24,179.23332175925927,True,True,True,True,True,False,True,2026-01-08 12:15:09.040170113,approved,,5,2026-01-11 01:54:30.442134559,16.0,46.0,29.1,5.74385463159853,2.5689977079218287
CPT108303,2026-01-02 18:35:00,Pune,Cab,paid_digital,PUN-Z22,low,hi,45+,179.22568287037038,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT121312,2026-01-02 18:50:00,Pune,Auto,organic_app,PUN-Z01,high,kn,18-24,179.2152662037037,True,True,True,True,True,True,True,2026-01-06 19:43:54.485087463,approved,,6,2026-01-08 00:18:27.341212320,10.0,27.0,19.3,4.037436169993785,1.1906580570006597
CPT107583,2026-01-02 18:53:00,Hyderabad,Cab,paid_digital,HYD-Z06,mid,mr,18-24,179.21318287037036,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT112336,2026-01-02 19:07:00,Bangalore,Cab,organic_app,BAN-Z07,low,en,35-44,179.20346064814814,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT101592,2026-01-02 19:12:00,Delhi,Cab,fos_field,DEL-Z12,low,kn,25-34,179.19998842592594,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT107395,2026-01-02 19:18:00,Hyderabad,Cab,referral,HYD-Z11,mid,kn,45+,179.19582175925925,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT120594,2026-01-02 19:28:00,Hyderabad,Cab,organic_app,HYD-Z11,mid,mr,35-44,179.18887731481482,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT102942,2026-01-02 19:33:00,Delhi,ERickshaw,organic_app,DEL-Z03,low,hi,45+,179.1854050925926,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT109370,2026-01-02 19:36:00,Delhi,Auto,fos_field,DEL-Z24,mid,hi,18-24,179.18332175925926,True,True,True,True,True,True,True,2026-01-10 21:07:11.446111227,approved,,6,2026-01-12 03:38:53.471565043,4.0,17.0,15.1,8.063326922583647,1.2720141834932406
CPT117186,2026-01-02 19:40:00,Hyderabad,Auto,organic_app,HYD-Z20,mid,en,35-44,179.1805439814815,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT103465,2026-01-02 19:53:00,Hyderabad,Cab,organic_app,HYD-Z03,low,kn,25-34,179.1715162037037,True,True,True,True,True,True,True,2026-01-09 21:53:52.386273833,approved,,6,2026-01-11 09:49:52.124551261,3.0,19.0,11.8,7.083939655947141,1.497219193025787
CPT122011,2026-01-02 20:14:00,Pune,Auto,organic_app,PUN-Z06,low,en,25-34,179.15693287037038,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT120100,2026-01-02 20:16:00,Hyderabad,Auto,fos_field,HYD-Z01,mid,te,25-34,179.1555439814815,True,True,True,True,True,True,True,2026-01-11 14:16:28.020599864,approved,,6,2026-01-13 05:37:27.726226139,9.0,26.0,18.1,8.750324312498426,1.6395799262300348
CPT105383,2026-01-02 20:18:00,Pune,Auto,paid_digital,PUN-Z20,mid,mr,35-44,179.1541550925926,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT109233,2026-01-02 20:18:00,Hyderabad,Auto,gc_telecalling,HYD-Z24,mid,te,18-24,179.1541550925926,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT112369,2026-01-02 20:28:00,Hyderabad,Cab,fos_field,HYD-Z12,low,kn,25-34,179.14721064814816,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT115233,2026-01-02 20:46:00,Bangalore,Auto,referral,BAN-Z05,low,mr,25-34,179.13471064814814,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT100923,2026-01-02 20:47:00,Hyderabad,Auto,fos_field,HYD-Z12,mid,kn,25-34,179.1340162037037,True,True,True,True,True,True,True,2026-01-12 19:00:25.192901154,approved,,6,2026-01-13 17:55:38.235507057,3.0,30.0,20.7,9.925986028948543,0.9550120671979514
CPT122921,2026-01-02 20:49:00,Hyderabad,Auto,organic_app,HYD-Z11,mid,hi,25-34,179.1326273148148,True,True,True,True,True,True,True,2026-01-09 03:31:03.576967780,rejected,doc_authenticity_flag,6,,,,,6.279208066756713,
CPT112318,2026-01-02 21:00:00,Bangalore,Cab,referral,BAN-Z15,low,en,35-44,179.12498842592592,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT105945,2026-01-02 21:04:00,Delhi,ERickshaw,organic_app,DEL-Z07,mid,mr,35-44,179.12221064814815,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT111088,2026-01-02 21:06:00,Pune,Auto,fos_field,PUN-Z05,mid,kn,25-34,179.12082175925926,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT107578,2026-01-02 21:07:00,Hyderabad,ERickshaw,organic_app,HYD-Z23,mid,mr,25-34,179.12012731481482,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT106989,2026-01-02 21:08:00,Delhi,ERickshaw,fos_field,DEL-Z18,high,kn,25-34,179.11943287037036,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT105764,2026-01-02 21:16:00,Delhi,Cab,fos_field,DEL-Z01,mid,kn,35-44,179.11387731481483,True,True,True,True,True,True,True,2026-01-07 16:51:56.097075517,approved,,6,2026-01-10 07:00:37.960067890,9.0,29.0,25.6,4.816621493929595,2.5893734142635765
CPT101096,2026-01-02 21:39:00,Pune,Auto,gc_telecalling,PUN-Z01,low,mr,18-24,179.09790509259258,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT101793,2026-01-02 21:45:00,Hyderabad,Cab,referral,HYD-Z03,mid,kn,18-24,179.09373842592592,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT105796,2026-01-02 21:49:00,Bangalore,Cab,gc_telecalling,BAN-Z12,low,kn,25-34,179.09096064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT118861,2026-01-02 21:54:00,Pune,Cab,referral,PUN-Z24,low,hi,25-34,179.08748842592593,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT114111,2026-01-03 06:06:00,Bangalore,Auto,fos_field,BAN-Z02,high,en,25-34,178.74582175925926,True,True,True,True,True,True,True,2026-01-09 14:12:53.395804799,approved,,6,2026-01-11 14:37:29.908128258,3.0,16.0,14.7,6.338118006999989,2.0170892630029975
CPT105918,2026-01-03 06:09:00,Delhi,Auto,organic_app,DEL-Z14,mid,en,35-44,178.74373842592593,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT102032,2026-01-03 06:37:00,Delhi,ERickshaw,referral,DEL-Z22,mid,hi,45+,178.72429398148148,True,True,True,True,True,False,True,2026-01-11 02:15:33.805992726,approved,,5,2026-01-12 17:17:11.907647667,20.0,97.0,76.7,7.818446828619514,1.6261354358210764
CPT124055,2026-01-03 06:39:00,Delhi,Cab,fos_field,DEL-Z09,mid,en,25-34,178.72290509259258,True,True,True,True,True,True,True,2026-01-10 13:48:32.028604915,approved,,6,2026-01-11 06:34:06.370001963,4.0,17.0,15.5,7.298287368112442,0.6983141365399075
CPT106150,2026-01-03 06:40:00,Hyderabad,Cab,referral,HYD-Z24,mid,en,25-34,178.72221064814815,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT121960,2026-01-03 06:56:00,Hyderabad,Cab,fos_field,HYD-Z19,low,mr,18-24,178.71109953703703,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT110096,2026-01-03 07:34:00,Delhi,ERickshaw,organic_app,DEL-Z05,low,te,45+,178.68471064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT109517,2026-01-03 07:34:00,Pune,ERickshaw,paid_digital,PUN-Z09,mid,mr,25-34,178.68471064814815,True,True,True,True,True,False,True,2026-01-08 06:38:36.844105006,approved,,5,2026-01-08 10:51:12.095415778,4.0,17.0,12.1,4.961537547511644,0.17540800128208334
CPT115968,2026-01-03 08:27:00,Delhi,Cab,gc_telecalling,DEL-Z15,low,te,25-34,178.6479050925926,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT114311,2026-01-03 08:29:00,Delhi,ERickshaw,fos_field,DEL-Z11,low,hi,25-34,178.6465162037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT101135,2026-01-03 09:13:00,Delhi,Auto,gc_telecalling,DEL-Z19,low,kn,35-44,178.61596064814816,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT105952,2026-01-03 09:16:00,Hyderabad,Auto,referral,HYD-Z05,low,te,18-24,178.61387731481483,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT115952,2026-01-03 09:17:00,Bangalore,Cab,organic_app,BAN-Z18,low,en,18-24,178.61318287037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT123614,2026-01-03 09:21:00,Bangalore,Auto,paid_digital,BAN-Z20,mid,hi,18-24,178.6104050925926,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT115833,2026-01-03 09:34:00,Delhi,Auto,fos_field,DEL-Z20,mid,hi,25-34,178.6013773148148,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT104219,2026-01-03 09:47:00,Pune,Auto,referral,PUN-Z08,low,te,25-34,178.59234953703702,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT123973,2026-01-03 09:53:00,Bangalore,ERickshaw,fos_field,BAN-Z07,mid,kn,18-24,178.58818287037036,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT106468,2026-01-03 10:01:00,Delhi,ERickshaw,referral,DEL-Z02,low,te,35-44,178.58262731481483,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT113666,2026-01-03 10:12:00,Pune,Auto,paid_digital,PUN-Z22,mid,en,45+,178.57498842592594,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT110417,2026-01-03 10:22:00,Hyderabad,Cab,organic_app,HYD-Z08,low,hi,35-44,178.56804398148148,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT117956,2026-01-03 10:28:00,Hyderabad,Cab,fos_field,HYD-Z09,low,en,25-34,178.56387731481482,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT120238,2026-01-03 10:36:00,Hyderabad,ERickshaw,referral,HYD-Z02,low,en,45+,178.55832175925926,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT105091,2026-01-03 10:40:00,Pune,Cab,organic_app,PUN-Z20,low,mr,35-44,178.5555439814815,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT121072,2026-01-03 10:46:00,Pune,Cab,organic_app,PUN-Z15,mid,hi,25-34,178.55137731481483,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT105404,2026-01-03 10:53:00,Hyderabad,ERickshaw,organic_app,HYD-Z16,low,hi,25-34,178.5465162037037,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT119612,2026-01-03 11:03:00,Pune,Auto,organic_app,PUN-Z03,high,te,35-44,178.53957175925925,True,True,True,True,True,True,True,2026-01-08 14:26:21.609514130,approved,,6,2026-01-09 19:46:48.806137938,4.0,27.0,20.6,5.141222332339467,1.2225369979607408
CPT123143,2026-01-03 11:09:00,Pune,Auto,referral,PUN-Z04,low,te,25-34,178.53540509259258,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT107995,2026-01-03 11:13:00,Hyderabad,Auto,organic_app,HYD-Z06,mid,en,35-44,178.53262731481482,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
